year|month|cost_type|value|cost_code|deputy_id
2019|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|206.1|6842913|204519
2019|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|65.3|6952715|204519
2019|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|26.7|6952935|204519
2019|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|352.0|6768870|204519
2019|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|79.9|6768876|204519
2019|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|115.0|6768864|204519
2019|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|148.0|6901905|204519
2019|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|220.0|6852166|204519
2019|3|COMBUSTÍVEIS E LUBRIFICANTES.|43.73|6791871|204519
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|109.06|7066390|204519
2020|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|112.44|7077231|204519
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|113.2|7088225|204519
2020|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|110.84|7097930|204519
2020|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|118.08|7110119|204519
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|90.73|7030442|204519
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|99.56|7047616|204519
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|110.53|7048131|204519
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|122.4|7056730|204519
2020|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|115.31|7122258|204519
2020|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|107.14|7138407|204519
2020|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|87.5|7013736|204519
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|436.85|7047613|204519
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|118.8|7047623|204519
2020|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|76.0|7110108|204519
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|110.81|7146220|204519
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|113.12|7159158|204519
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|118.34|7171303|204519
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|118.21|7185121|204519
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|107.58|7206112|204519
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|439.66|7206108|204519
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|154.8|7206120|204519
2021|2|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|15.52|7159162|204519
2021|6|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|15.52|7206123|204519
2021|3|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|15.52|7171170|204519
2021|1|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|15.52|7146232|204519
2021|4|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|15.52|7185126|204519
2021|5|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|15.52|7206122|204519
2021|4|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|456.17|7185128|204519
2021|1|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|440.6|7159160|204519
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|208.15|6788070|160976
2019|1|TELEFONIA|0.06|0|160976
2019|1|TELEFONIA|93.74|0|160976
2019|1|TELEFONIA|21.68|0|160976
2019|1|SERVIÇOS POSTAIS|60.63|0|160976
2019|1|PASSAGEM AÉREA - RPA|1733.39|1638140|160976
2019|1|PASSAGEM AÉREA - RPA|359.49|1637569|160976
2019|1|PASSAGEM AÉREA - RPA|880.08|1633058|160976
2019|1|PASSAGEM AÉREA - RPA|646.9|1637980|160976
2019|1|PASSAGEM AÉREA - RPA|30.0|1637907|160976
2019|1|PASSAGEM AÉREA - RPA|299.9|1637927|160976
2019|1|PASSAGEM AÉREA - RPA|1506.57|1638114|160976
2019|1|PASSAGEM AÉREA - RPA|499.98|1635406|160976
2019|1|PASSAGEM AÉREA - RPA|1530.17|1635621|160976
2019|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|500.0|6795811|160976
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|119.5|7028912|160976
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|171.7|7003586|160976
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|245.09|7039858|160976
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|214.94|7009973|160976
2020|10|COMBUSTÍVEIS E LUBRIFICANTES.|198.67|7108754|160976
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|252.2|7039856|160976
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|50.0|7009963|160976
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|251.02|7039859|160976
2020|3|COMBUSTÍVEIS E LUBRIFICANTES.|191.42|7022930|160976
2020|1|COMBUSTÍVEIS E LUBRIFICANTES.|227.14|7001440|160976
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|192.97|7017394|160976
2020|1|TELEFONIA|541.95|7001613|160976
2020|2|TELEFONIA|696.59|7031111|160976
2020|3|TELEFONIA|569.95|7039884|160976
2020|4|TELEFONIA|577.5|7047758|160976
2021|2|COMBUSTÍVEIS E LUBRIFICANTES.|253.81|7159246|160976
2021|4|COMBUSTÍVEIS E LUBRIFICANTES.|257.42|7189401|160976
2021|5|COMBUSTÍVEIS E LUBRIFICANTES.|252.19|7189405|160976
2021|2|COMBUSTÍVEIS E LUBRIFICANTES.|235.42|7149889|160976
2021|1|TELEFONIA|583.63|7144441|160976
2021|2|TELEFONIA|596.79|7160236|160976
2021|4|TELEFONIA|624.76|7184994|160976
2021|5|TELEFONIA|591.55|7196624|160976
2021|1|TELEFONIA|0.4|0|160976
2021|2|TELEFONIA|0.61|0|160976
2021|3|TELEFONIA|0.04|0|160976
2021|5|TELEFONIA|0.12|0|160976
2021|3|TELEFONIA|597.91|7170352|160976
2021|2|SERVIÇOS POSTAIS|58.23|0|160976
2021|3|SERVIÇOS POSTAIS|51.47|0|160976
2019|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|27.0|6828366|197438
2019|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|316.11|6989244|197438
2019|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|599.94|6843010|197438
2019|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|588.18|6808711|197438
2019|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|440.05|6768294|197438
2019|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|401.0|6856897|197438
2019|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|617.0|6908040|197438
2019|4|COMBUSTÍVEIS E LUBRIFICANTES.|220.01|6802679|197438
2019|4|COMBUSTÍVEIS E LUBRIFICANTES.|100.2|6821888|197438
2019|8|COMBUSTÍVEIS E LUBRIFICANTES.|100.04|6903181|197438
2019|8|COMBUSTÍVEIS E LUBRIFICANTES.|197.21|6903021|197438
2019|2|COMBUSTÍVEIS E LUBRIFICANTES.|391.05|6773187|197438
2019|2|COMBUSTÍVEIS E LUBRIFICANTES.|50.03|6778569|197438
2019|2|COMBUSTÍVEIS E LUBRIFICANTES.|50.0|6779143|197438
2019|3|COMBUSTÍVEIS E LUBRIFICANTES.|87.64|6785356|197438
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|292.42|7025320|197438
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|715.34|7051112|197438
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|687.0|7012386|197438
2020|10|COMBUSTÍVEIS E LUBRIFICANTES.|150.02|7108647|197438
2020|1|COMBUSTÍVEIS E LUBRIFICANTES.|150.02|7012656|197438
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|229.95|7025347|197438
2020|3|COMBUSTÍVEIS E LUBRIFICANTES.|202.01|7041739|197438
2020|10|COMBUSTÍVEIS E LUBRIFICANTES.|60.0|7108690|197438
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|7025572|197438
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|200.0|7025437|197438
2020|3|COMBUSTÍVEIS E LUBRIFICANTES.|208.3|7025423|197438
2020|3|COMBUSTÍVEIS E LUBRIFICANTES.|123.61|7045370|197438
2020|10|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|7108659|197438
2020|10|COMBUSTÍVEIS E LUBRIFICANTES.|60.0|7108687|197438
2020|10|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|7108668|197438
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|664.48|7187854|197438
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|159.1|7192160|197438
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|239.6|7192150|197438
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|567.25|7153378|197438
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|279.0|7144765|197438
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|279.0|7178395|197438
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|279.0|7211527|197438
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|279.0|7174488|197438
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|214.8|7211472|197438
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|253.42|7212067|197438
2021|2|COMBUSTÍVEIS E LUBRIFICANTES.|197.31|7149079|197438
2021|4|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|7182918|197438
2021|2|COMBUSTÍVEIS E LUBRIFICANTES.|289.87|7158172|197438
2021|3|COMBUSTÍVEIS E LUBRIFICANTES.|50.05|7171557|197438
2021|4|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|7182899|197438
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|675.0|6746296|178934
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1423.0|6760332|178934
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|486.0|6746217|178934
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|615.99|6767670|178934
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|508.0|6774548|178934
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|249.9|6746869|178934
2019|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|45.4|6759865|178934
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|182.08|6759336|178934
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|214.62|6759265|178934
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|150.0|6768316|178934
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|30.0|6759855|178934
2019|1|CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.|600.0|6760257|178934
2019|1|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|585.6|6746859|178934
2019|1|TELEFONIA|620.86|0|178934
2019|1|TELEFONIA|495.22|0|178934
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|886.23|7041281|178934
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|728.4|7064006|178934
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|728.4|7061558|178934
2020|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|796.28|7106123|178934
2020|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|983.71|7116973|178934
2020|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|966.09|7133459|178934
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|886.23|7049331|178934
2020|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|813.9|7098641|178934
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|829.45|7041282|178934
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|686.93|7064003|178934
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|667.58|7062453|178934
2020|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|747.33|7106131|178934
2020|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|902.96|7116977|178934
2020|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|925.1|7133463|178934
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|812.17|7049329|178934
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|981.86|7146606|178934
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|886.23|7153952|178934
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|886.23|7179487|178934
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|899.53|7167824|178934
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|886.23|7195863|178934
2021|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|966.09|7207303|178934
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|901.11|7146605|178934
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|812.17|7153957|178934
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|835.31|7179533|178934
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|825.47|7167827|178934
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|852.27|7195861|178934
2021|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2047.27|7209822|178934
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|735.35|7146603|178934
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|660.15|7153967|178934
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|673.45|7167832|178934
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|415.3|7194870|216545
2021|5|COMBUSTÍVEIS E LUBRIFICANTES.|269.78|7200194|216545
2021|5|COMBUSTÍVEIS E LUBRIFICANTES.|200.0|7197687|216545
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|300.01|7205047|216545
2021|5|COMBUSTÍVEIS E LUBRIFICANTES.|271.13|7188535|216545
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|200.0|7211441|216545
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|240.03|7214347|216545
2021|5|COMBUSTÍVEIS E LUBRIFICANTES.|122.11|7194102|216545
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|293.78|7212621|216545
2021|5|COMBUSTÍVEIS E LUBRIFICANTES.|200.0|7194097|216545
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|200.0|7212921|216545
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|270.02|7209093|216545
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|270.04|7209095|216545
2021|5|COMBUSTÍVEIS E LUBRIFICANTES.|640.75|7198463|216545
2021|6|COMBUSTÍVEIS E LUBRIFICANTES.|220.97|7207809|216545
2019|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7009392|157130
2019|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4633.62|7009353|157130
2019|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7009687|157130
2019|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4633.62|7009359|157130
2019|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|45.24|6907319|157130
2019|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|143.89|6773793|157130
2019|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1182.5|6889262|157130
2019|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1182.5|6929789|157130
2019|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1182.5|6954502|157130
2019|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1182.5|6944638|157130
2019|10|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1182.5|6983078|157130
2019|11|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1182.5|7006609|157130
2019|12|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1182.5|7033122|157130
2019|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|1182.5|6899236|157130
2019|9|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|155.81|6944748|157130
2020|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4633.62|7033004|157130
2020|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7032995|157130
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7032881|157130
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4633.62|7033217|157130
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7039969|157130
2020|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4633.62|7039970|157130
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|270.0|7054190|157130
2020|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2780.17|7054191|157130
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|270.0|7064950|157130
2020|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2780.17|7064944|157130
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|270.0|7073246|157130
2020|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2780.17|7073248|157130
2020|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|270.0|7084741|157130
2020|7|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|2780.17|7084735|157130
2020|8|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7095321|157130
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7151629|157130
2021|1|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4633.62|7151632|157130
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7163695|157130
2021|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4633.62|7163699|157130
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7176419|157130
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7185423|157130
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|450.0|7201988|157130
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4633.62|7176420|157130
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4633.62|7185424|157130
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4633.62|7201989|157130
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|57.45|7172423|157130
2021|3|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|3807.83|7167214|157130
2021|4|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|3807.83|7177458|157130
2021|6|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|4004.29|7206309|157130
2021|5|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|3807.83|7188929|157130
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|140.87|6746689|178863
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|158.87|6743725|178863
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|200.0|6743716|178863
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|194.23|6746668|178863
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|6746694|178863
2019|1|COMBUSTÍVEIS E LUBRIFICANTES.|184.24|6743729|178863
2019|1|CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.|20000.0|6760096|178863
2019|1|DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.|15000.0|6739489|178863
2019|1|TELEFONIA|11.41|0|178863
2019|1|HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.|1100.0|6739509|178863
2019|1|HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.|1980.0|6739492|178863
2019|1|PASSAGEM AÉREA - RPA|547.47|1630779|178863
2019|1|PASSAGEM AÉREA - RPA|579.39|1633968|178863
2019|1|PASSAGEM AÉREA - RPA|574.47|1633965|178863
2019|1|PASSAGEM AÉREA - RPA|20.0|1634331|178863
2020|2|MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR|365.2|7014942|178863
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|305.01|7014994|178863
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|7024133|178863
2020|12|COMBUSTÍVEIS E LUBRIFICANTES.|208.92|7132396|178863
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|163.19|7024129|178863
2020|12|COMBUSTÍVEIS E LUBRIFICANTES.|200.0|7132398|178863
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|7009811|178863
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|200.0|7009806|178863
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|149.98|7009807|178863
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|211.03|7009798|178863
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|207.48|7009804|178863
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|100.0|7009813|178863
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|150.0|7015015|178863
2020|2|COMBUSTÍVEIS E LUBRIFICANTES.|150.0|7015012|178863
2020|3|COMBUSTÍVEIS E LUBRIFICANTES.|202.67|7035056|178863
2021|4|COMBUSTÍVEIS E LUBRIFICANTES.|120.0|7182436|178863
2021|7|COMBUSTÍVEIS E LUBRIFICANTES.|30.0|7216019|178863
2021|2|COMBUSTÍVEIS E LUBRIFICANTES.|200.0|7152532|178863
2021|5|COMBUSTÍVEIS E LUBRIFICANTES.|200.0|7188373|178863
2021|5|COMBUSTÍVEIS E LUBRIFICANTES.|150.0|7194972|178863
2021|5|COMBUSTÍVEIS E LUBRIFICANTES.|150.0|7200995|178863
2021|7|COMBUSTÍVEIS E LUBRIFICANTES.|150.0|7216026|178863
2021|4|COMBUSTÍVEIS E LUBRIFICANTES.|150.0|7182434|178863
2021|4|COMBUSTÍVEIS E LUBRIFICANTES.|180.0|7184356|178863
2021|5|COMBUSTÍVEIS E LUBRIFICANTES.|200.0|7188371|178863
2021|1|COMBUSTÍVEIS E LUBRIFICANTES.|200.0|7152099|178863
2021|3|COMBUSTÍVEIS E LUBRIFICANTES.|150.0|7173899|178863
